channel,relative_path,file_size_bytes,sha256,actor,emotion_code,emotion_name,intensity,statement,repetition,modality,vocal_channel,wav_samplerate,wav_frames,wav_channels,wav_subtype,read_status,error
song,Actor_03/03-02-06-02-02-01-03.wav,430506,d3fa50aa19eb117c9fd5c0c2586c9dac8dde8164b61d29bb490b7b81bcee03e6,3,6,fearful,2,2,1,3,2,48000,198598,1,PCM_16,ok,
song,Actor_03/03-02-06-02-02-02-03.wav,429276,aaafbe0442fa8595ccdbe5971bca0982de41d2dd409a93325bebd07eadafc6e8,3,6,fearful,2,2,2,3,2,48000,198598,1,PCM_16,ok,
song,Actor_04/03-02-01-01-01-01-04.wav,464698,0e07b36d17f0c16bc57957a5654d2ad607e43f511415c90b6d89e63899bd8e0f,4,1,neutral,1,1,1,3,2,48000,209810,1,PCM_16,ok,
song,Actor_04/03-02-01-01-01-02-04.wav,455086,7baae4a1d0a2d400071a6b74a7c5bde8e6245f093e237d242081a4e5cbb6d92f,4,1,neutral,1,1,2,3,2,48000,205004,1,PCM_16,ok,
song,Actor_04/03-02-01-01-02-01-04.wav,458290,938ade6f885c0dea340201b82959f44cae18548ee49ec280b8bc1ca91b5296a1,4,1,neutral,1,2,1,3,2,48000,206606,1,PCM_16,ok,
song,Actor_04/03-02-01-01-02-02-04.wav,458292,88920a858a52649a903e180a5df4ac7da6460404ea759acea35bc141b7524a54,4,1,neutral,1,2,2,3,2,48000,206607,1,PCM_16,ok,
song,Actor_04/03-02-02-01-01-01-04.wav,477512,76939843370a4e8e7d53a5ba657a5ab269d4434faf4f0b33a61637c932a5fefc,4,2,calm,1,1,1,3,2,48000,216216,1,PCM_16,ok,
song,Actor_04/03-02-02-01-01-02-04.wav,487122,e7a812c45beb500e720b6dc6b61d4fb685b29386749cda46fb01f2338d7da957,4,2,calm,1,1,2,3,2,48000,221021,1,PCM_16,ok,
song,Actor_04/03-02-02-01-02-01-04.wav,477500,a4c71c6a7cfa5bc32b3e4a6c10bd6e55d8eeab561ff13e9dcc1b9f119fda11bd,4,2,calm,1,2,1,3,2,48000,216216,1,PCM_16,ok,
song,Actor_04/03-02-02-01-02-02-04.wav,483920,419f04303e0ad3b2aa15333533ce399a25741a30c49b91a5bdfdab2dc8fd538b,4,2,calm,1,2,2,3,2,48000,219419,1,PCM_16,ok,
song,Actor_04/03-02-02-02-01-01-04.wav,553768,38c0c39259cd33bb2c6eb15547b5eb2f967606b15ab2987fd2e98405a9963be5,4,2,calm,2,1,1,3,2,48000,254654,1,PCM_16,ok,
song,Actor_04/03-02-02-02-01-02-04.wav,545394,9b5f4f21b80d3a07c7ef04274265d9dc91b89b5512b4dc4290a60cb8d55e4df5,4,2,calm,2,1,2,3,2,48000,249850,1,PCM_16,ok,
song,Actor_04/03-02-02-02-02-01-04.wav,613260,8aede480e85571167b2d06b69cb62615d95a580be0b7937225e8a22da65c8bba,4,2,calm,2,2,1,3,2,48000,283483,1,PCM_16,ok,
song,Actor_04/03-02-02-02-02-02-04.wav,509550,18d198ed8d791745ae506c61a36dae6321f7e5476b8c1601b5e853518168ade7,4,2,calm,2,2,2,3,2,48000,232232,1,PCM_16,ok,
song,Actor_04/03-02-03-01-01-01-04.wav,467910,62b8d7176cf137167f19129b64dc5c897be3fd0f9fcf6fcccab94bc857863646,4,3,happy,1,1,1,3,2,48000,211412,1,PCM_16,ok,
song,Actor_04/03-02-03-01-01-02-04.wav,461502,7b143723ee3b7b22857ce2a99a0eb0997274c56999d105805296cae9e3c12f09,4,3,happy,1,1,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_04/03-02-03-01-02-01-04.wav,464706,faf29ad8e6d9584dbee8ede585d10cf94ee0694999db9d48730d6c82eb9cef8d,4,3,happy,1,2,1,3,2,48000,209810,1,PCM_16,ok,
song,Actor_04/03-02-03-01-02-02-04.wav,474316,cf1013176be171d541ccd5dce8de5168c4ed834751f97879d77c5086a97a6a87,4,3,happy,1,2,2,3,2,48000,214615,1,PCM_16,ok,
song,Actor_04/03-02-03-02-01-01-04.wav,455096,c10eb164527ae99824febf07d1219a3b0ffd4e5873d76767d42ccacd51e91acd,4,3,happy,2,1,1,3,2,48000,205005,1,PCM_16,ok,
song,Actor_04/03-02-03-02-01-02-04.wav,455090,2fc10100fc52115c704aab3c19894ba1db6aac570ad30cb18c75902a52dca858,4,3,happy,2,1,2,3,2,48000,205004,1,PCM_16,ok,
song,Actor_04/03-02-03-02-02-01-04.wav,455096,bf79b3608b397224bb1709f07796fce0c7e482d2270b59d795c1308084ea8355,4,3,happy,2,2,1,3,2,48000,205005,1,PCM_16,ok,
song,Actor_04/03-02-03-02-02-02-04.wav,455094,27dfdbf7afe84960529a4eea356013d3178d855b54651e8b4c2a8f0496c07094,4,3,happy,2,2,2,3,2,48000,205004,1,PCM_16,ok,
song,Actor_04/03-02-04-01-01-01-04.wav,483924,f7d666b52c50820f2dd47f3aff9486e3a028b9da9ba19fb7903e4a8652e80983,4,4,sad,1,1,1,3,2,48000,219419,1,PCM_16,ok,
song,Actor_04/03-02-04-01-01-02-04.wav,492300,3d58301553cdecf2918955ed8404b3526827faec9e9c7cb17c75d794a1902300,4,4,sad,1,1,2,3,2,48000,224224,1,PCM_16,ok,
song,Actor_04/03-02-04-01-02-01-04.wav,467910,19edb6ae4a49ce2df73795681eef2db5cd6e66be66c49b01f9673d804a00822f,4,4,sad,1,2,1,3,2,48000,211412,1,PCM_16,ok,
song,Actor_04/03-02-04-01-02-02-04.wav,493534,a00e6ec6c707c6f471f9d48e8792d2a2ecbc61c65d1f5f1b31426a40c59c014d,4,4,sad,1,2,2,3,2,48000,224224,1,PCM_16,ok,
song,Actor_04/03-02-04-02-01-01-04.wav,451890,a14cfcf2eb6ca4b56984c25544502f2bd407e2a91a81d1677b15881e2ec260e0,4,4,sad,2,1,1,3,2,48000,203403,1,PCM_16,ok,
song,Actor_04/03-02-04-02-01-02-04.wav,455092,35b7999ffe6cf5aa9590c2d766bf2662d1dff253512bffea2adfad077ca2daec,4,4,sad,2,1,2,3,2,48000,205004,1,PCM_16,ok,
song,Actor_04/03-02-04-02-02-01-04.wav,461500,1325d082e9cb44656da510f8d8085a2c69c4b3c7fbf0eacf9668af6d8f0b49e3,4,4,sad,2,2,1,3,2,48000,208208,1,PCM_16,ok,
song,Actor_04/03-02-04-02-02-02-04.wav,458296,a5a5558336a7b6a177320aff425064be6cf02211110e1892d64e919cf2d1020c,4,4,sad,2,2,2,3,2,48000,206606,1,PCM_16,ok,
song,Actor_04/03-02-05-01-01-01-04.wav,439080,2fb53c40422e28503f25ea9a03df93d8ad6ca5cecd65bf0e8489ad1e45630826,4,5,angry,1,1,1,3,2,48000,196997,1,PCM_16,ok,
song,Actor_04/03-02-05-01-01-02-04.wav,439080,95f70766869a4fef14e61f6b7d49784e33b3b47cc4fb55d62b1dd39deacc7b42,4,5,angry,1,1,2,3,2,48000,196997,1,PCM_16,ok,
song,Actor_04/03-02-05-01-02-01-04.wav,432672,8af8176a62182fcea6a08706b38937003863a851ea33351bb60b4809ce8f173d,4,5,angry,1,2,1,3,2,48000,193793,1,PCM_16,ok,
song,Actor_04/03-02-05-01-02-02-04.wav,435876,26bce4110f28358904ddefbc5297e5f6e71f9ed6e148805b1ba5a733dd6bffd1,4,5,angry,1,2,2,3,2,48000,195395,1,PCM_16,ok,
song,Actor_04/03-02-05-02-01-01-04.wav,435876,4be01e7c473dcbb4f2312c10f8c9ebbc3e36cdf0ca759aa082e2b75761107967,4,5,angry,2,1,1,3,2,48000,195395,1,PCM_16,ok,
song,Actor_04/03-02-05-02-01-02-04.wav,435876,ad7de96d340316c7f1bbab837cd47b2c7068320b1f15aede715496c4b366835c,4,5,angry,2,1,2,3,2,48000,195395,1,PCM_16,ok,
song,Actor_04/03-02-05-02-02-01-04.wav,429470,1b443b0ece93bfeab47c3a5163c2a730c8f20f0cc8118eea3f1785d7096f6bf4,4,5,angry,2,2,1,3,2,48000,192192,1,PCM_16,ok,
song,Actor_04/03-02-05-02-02-02-04.wav,432672,a8c37d517c4c62204b70073d9aecb3366fbf737fd674910e7f086e4a7fd43f5d,4,5,angry,2,2,2,3,2,48000,193793,1,PCM_16,ok,
song,Actor_04/03-02-06-01-01-01-04.wav,455096,5adbf656042da6642b26187219285344472b940194bbe1a2bb1d2beb773d908f,4,6,fearful,1,1,1,3,2,48000,205005,1,PCM_16,ok,
song,Actor_04/03-02-06-01-01-02-04.wav,429458,b64525cee4cd08b67fd4e6484fe1d36b829e61a881d9ec6a977febb74021309f,4,6,fearful,1,1,2,3,2,48000,192192,1,PCM_16,ok,
song,Actor_04/03-02-06-01-02-01-04.wav,429470,075187ea36f83ad3bf080bb68a7253abb7d85d76c3bb56cf96b9ac3c3a73863a,4,6,fearful,1,2,1,3,2,48000,192192,1,PCM_16,ok,
song,Actor_04/03-02-06-01-02-02-04.wav,426266,283c5afae7d484ddd42b9d67df34478cc976aa2260c0c40b58ef4e1f1a99750b,4,6,fearful,1,2,2,3,2,48000,190590,1,PCM_16,ok,
song,Actor_04/03-02-06-02-01-01-04.wav,442282,b8dc45acededd75d743b90c6e32fcea6621ff2c2986fec4f74b9fe912e1ae145,4,6,fearful,2,1,1,3,2,48000,198598,1,PCM_16,ok,
song,Actor_04/03-02-06-02-01-02-04.wav,442284,8ad05acc1280c8e41dfeab11ce1a29a1c1daf0ee5fd20d729bd5c119f5147589,4,6,fearful,2,1,2,3,2,48000,198599,1,PCM_16,ok,
song,Actor_04/03-02-06-02-02-01-04.wav,432672,abcbf8ec55f9ef1e89fa4a2a7e623a232ec7fa360407228ae27c3b9fcfd9949d,4,6,fearful,2,2,1,3,2,48000,193793,1,PCM_16,ok,
song,Actor_04/03-02-06-02-02-02-04.wav,423064,30704bd45ff81f0c862184d4d0c66857b64d5dac6480596173ee23a2a09beec7,4,6,fearful,2,2,2,3,2,48000,188989,1,PCM_16,ok,
song,Actor_05/03-02-01-01-01-01-05.wav,477634,6ad8009c21fcac80815ae7fbc307f9919d33b3c2cff98480bfeda7bddf198fa9,5,1,neutral,1,1,1,3,2,48000,222622,1,PCM_16,ok,
song,Actor_05/03-02-01-01-01-02-05.wav,474432,336d5eec7bae42ee4fbd39e04b2ed567d066649c1f8364d9e2026e94dfc27ddd,5,1,neutral,1,1,2,3,2,48000,221021,1,PCM_16,ok,
song,Actor_05/03-02-01-01-02-01-05.wav,480838,b5ed5b6de17e2714b903695e91e776080e473e79a8c5b6f694cf6859dfa6bf2c,5,1,neutral,1,2,1,3,2,48000,224224,1,PCM_16,ok,
song,Actor_05/03-02-01-01-02-02-05.wav,471228,33b6084428f5c14713f8779d0c176e1212458a61e63b8b80c17e8e4c0109a2c7,5,1,neutral,1,2,2,3,2,48000,219419,1,PCM_16,ok,
song,Actor_05/03-02-02-01-01-01-05.wav,551308,620d082891fae2e77b5d382dcc92b338c534e71542cc0a12f4cee607813e1edc,5,2,calm,1,1,1,3,2,48000,259459,1,PCM_16,ok,
song,Actor_05/03-02-02-01-01-02-05.wav,593556,bcfa72821f6d5c9333cbd30c94ee2ea3ccf102d215225a633f7a06cfcd8601f7,5,2,calm,1,1,2,3,2,48000,280280,1,PCM_16,ok,
song,Actor_05/03-02-02-01-02-01-05.wav,518656,9570ac52dccd293e801261c8a437d11a862d3835f04d1359522f76643597729f,5,2,calm,1,2,1,3,2,48000,243443,1,PCM_16,ok,
song,Actor_05/03-02-02-01-02-02-05.wav,525682,55445c05bb8957e1e663279443d133d9d9e8194f5042c7975b0c5a263eebb507,5,2,calm,1,2,2,3,2,48000,246646,1,PCM_16,ok,
song,Actor_05/03-02-02-02-01-01-05.wav,619184,0b21fee73f34d33de325adea3176674375807d61542a7915c43f0d34378bef8f,5,2,calm,2,1,1,3,2,48000,293093,1,PCM_16,ok,
song,Actor_05/03-02-02-02-01-02-05.wav,625592,84c0dbfb607c5afd863074e08b0229fed36c33da4cc0fef636421b04ad81163d,5,2,calm,2,1,2,3,2,48000,296296,1,PCM_16,ok,
song,Actor_05/03-02-02-02-02-01-05.wav,593558,398a2b968cf7636756e4471ec19bb7966668cf67e12ac716d69a7554ab546629,5,2,calm,2,2,1,3,2,48000,280280,1,PCM_16,ok,
song,Actor_05/03-02-02-02-02-02-05.wav,609574,98d126c699aed754cd4551f863a749e889e399bda8f5030c93c1a7345d6823b0,5,2,calm,2,2,2,3,2,48000,288288,1,PCM_16,ok,
song,Actor_05/03-02-03-01-01-01-05.wav,413574,728f7d7eaf556a995d746d67d27e5844111e2dc6cabea7a9716eb2c3efa4a211,5,3,happy,1,1,1,3,2,48000,190591,1,PCM_16,ok,
song,Actor_05/03-02-03-01-01-02-05.wav,426384,bbaeeed50e541e1f36bf828434b90d5dd620df003f76c59db0ab297d3b805f0c,5,3,happy,1,1,2,3,2,48000,196996,1,PCM_16,ok,
song,Actor_05/03-02-03-01-02-01-05.wav,458416,a7ca7d60a2c655e84fb6ba73b0433aa720800d38610fbd84f1b80bcd6ae6e231,5,3,happy,1,2,1,3,2,48000,213013,1,PCM_16,ok,
song,Actor_05/03-02-03-01-02-02-05.wav,435996,f4e05e4ee10b5d988c9f63bb5e65a2d312c5126e009b4a4bef2d099469494c67,5,3,happy,1,2,2,3,2,48000,201802,1,PCM_16,ok,
song,Actor_05/03-02-03-02-01-01-05.wav,532090,266e477f4b22b55e2aa3bdbde1d3291e4f638fd3f5c5b6c004862800d953e0aa,5,3,happy,2,1,1,3,2,48000,249849,1,PCM_16,ok,
song,Actor_05/03-02-03-02-01-02-05.wav,500058,484240482c4459f6dd4abc2ba1fc9dd2b6c8df99edbe7066b36d09d33123a552,5,3,happy,2,1,2,3,2,48000,233833,1,PCM_16,ok,
song,Actor_05/03-02-03-02-02-01-05.wav,477638,7359b4488f62d3162973dccce4f479dc670f6175deae07897e686507e512fa40,5,3,happy,2,2,1,3,2,48000,222623,1,PCM_16,ok,
song,Actor_05/03-02-03-02-02-02-05.wav,512868,ff84cd41f00e7fcdfcac69b1de6d192b76aaf23a68cd95659d9c9d66a3061749,5,3,happy,2,2,2,3,2,48000,240240,1,PCM_16,ok,
song,Actor_05/03-02-04-01-01-01-05.wav,561530,b7ae21101d744cee668f38c8169dd6ef02bdc4f6dbb39a4f9bf43ceb0d4c277b,5,4,sad,1,1,1,3,2,48000,264264,1,PCM_16,ok,
song,Actor_05/03-02-04-01-01-02-05.wav,561528,d98006597700a9359f39b71d154ae9c2f61fbb1528de829749ea194a971e5c5e,5,4,sad,1,1,2,3,2,48000,264264,1,PCM_16,ok,
song,Actor_05/03-02-04-01-02-01-05.wav,519278,abf22164e44c9e48276dac3a4aade99deb1ed465461019dddc1d63e6c57abebf,5,4,sad,1,2,1,3,2,48000,243444,1,PCM_16,ok,
song,Actor_05/03-02-04-01-02-02-05.wav,516074,0b1506aa84ae5014cf5c5bb351517007c7007372c2f756af77f95484e514846a,5,4,sad,1,2,2,3,2,48000,241842,1,PCM_16,ok,
song,Actor_05/03-02-04-02-01-01-05.wav,429590,82416388ba09eae1d005cd6bc65368e4490afac7b35763c9260af0bb295eeb34,5,4,sad,2,1,1,3,2,48000,198598,1,PCM_16,ok,
song,Actor_05/03-02-04-02-01-02-05.wav,442404,cf9ad99dd85568da47aeb1cfe69dd5ce350df9b02c70a92041d0cdac1e53328b,5,4,sad,2,1,2,3,2,48000,205005,1,PCM_16,ok,
song,Actor_05/03-02-04-02-02-01-05.wav,509672,5effb94702573af2ad948dcd5f736350669aaeaaef9489be085c1b452c007b89,5,4,sad,2,2,1,3,2,48000,238639,1,PCM_16,ok,
song,Actor_05/03-02-04-02-02-02-05.wav,448810,92c8a85cacaa357bcd40590a43bb9d6326e296263d4c6f44e7e09eb1a6a07902,5,4,sad,2,2,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_05/03-02-05-01-01-01-05.wav,528890,28635be6dca344d55fe2b7a1798cdb56022e97e5a2d1e169274db9f791360f8d,5,5,angry,1,1,1,3,2,48000,248248,1,PCM_16,ok,
song,Actor_05/03-02-05-01-01-02-05.wav,496858,0089020e6abb1cf52ea63bdf50fcf5c08cbe137db05c9f7875f874c8057e87c8,5,5,angry,1,1,2,3,2,48000,232232,1,PCM_16,ok,
song,Actor_05/03-02-05-01-02-01-05.wav,490452,29600f3e75235fb58ebcee1f9ee82eb7cfd29e343c15debe84b2d91af2d5120c,5,5,angry,1,2,1,3,2,48000,229029,1,PCM_16,ok,
song,Actor_05/03-02-05-01-02-02-05.wav,503260,d3948e31df2ebd9806aa0bb4d5e6ba734b5d1ee3e3ab02b0faec9b3be3815759,5,5,angry,1,2,2,3,2,48000,235435,1,PCM_16,ok,
song,Actor_05/03-02-05-02-01-01-05.wav,474436,513f90a5f1d9c779624906a6f500781d1617b9a61c071bbcb5621488d0d761d1,5,5,angry,2,1,1,3,2,48000,221021,1,PCM_16,ok,
song,Actor_05/03-02-05-02-01-02-05.wav,506468,4c470161e9500b67dcdc67ee2478f5129cdea70c70c6785c0c1380b1f750f0ab,5,5,angry,2,1,2,3,2,48000,237037,1,PCM_16,ok,
song,Actor_05/03-02-05-02-02-01-05.wav,464826,d5b04f461715c5c272c32e3324b0a2caecfa297634d120446ad2e1643b5f532e,5,5,angry,2,2,1,3,2,48000,216216,1,PCM_16,ok,
song,Actor_05/03-02-05-02-02-02-05.wav,461622,76aa7155e09a037a0fbfd34fba4117f43b506b5af8bcbffae708436bfede94fa,5,5,angry,2,2,2,3,2,48000,214614,1,PCM_16,ok,
song,Actor_05/03-02-06-01-01-01-05.wav,477640,a7adeffa5a0336edae09fefa833b79ee9e2f699c5ddcb4adcf9d649ac60695e3,5,6,fearful,1,1,1,3,2,48000,222623,1,PCM_16,ok,
song,Actor_05/03-02-06-01-01-02-05.wav,474434,3576e4d84ca103f7381b54fcd648284f368bfcde0919a42990cfa0b4be4362b3,5,6,fearful,1,1,2,3,2,48000,221021,1,PCM_16,ok,
song,Actor_05/03-02-06-01-02-01-05.wav,429590,e5cd491d4d07ae1f26b0163cfe866eaaa10cc31fde78124aea49e8bb978a9318,5,6,fearful,1,2,1,3,2,48000,198598,1,PCM_16,ok,
song,Actor_05/03-02-06-01-02-02-05.wav,368730,732dc110b78fd152b1e39d25e052dc192ed8a1a92b624abf3f44339c61efd7a5,5,6,fearful,1,2,2,3,2,48000,168168,1,PCM_16,ok,
song,Actor_05/03-02-06-02-01-01-05.wav,480840,b5e3bba3341bd23bb990013d97f935db3b9ac60d8b170fb2e8d8305a9cbf4db8,5,6,fearful,2,1,1,3,2,48000,224224,1,PCM_16,ok,
song,Actor_05/03-02-06-02-01-02-05.wav,439198,f4540f8dde9ace811b1d7885550d01c20763450355e44578896c4abf5cd0e0f9,5,6,fearful,2,1,2,3,2,48000,203403,1,PCM_16,ok,
song,Actor_05/03-02-06-02-02-01-05.wav,378338,bd289b5ca432c52c4dec639eff8f77d981eeae99ecec3f25c2c88aeff5c6ca14,5,6,fearful,2,2,1,3,2,48000,172973,1,PCM_16,ok,
song,Actor_05/03-02-06-02-02-02-05.wav,400760,9905fd2a864174de85235588ef1916872e8657b79aac2aab3ea48bee2387ec5b,5,6,fearful,2,2,2,3,2,48000,184184,1,PCM_16,ok,
song,Actor_06/03-02-01-01-01-01-06.wav,481746,d47857d1de95826c00b6e7742ebdf21c71db6a0650fbe33a2b3fc1bf1d0df04f,6,1,neutral,1,1,1,3,2,48000,224224,1,PCM_16,ok,
song,Actor_06/03-02-01-01-01-02-06.wav,494544,92e9bda7308cbebf1ea504235503a13100d439f8b8f130bc11197b63dffbe1f3,6,1,neutral,1,1,2,3,2,48000,230631,1,PCM_16,ok,
song,Actor_06/03-02-01-01-02-01-06.wav,478542,0916c98d7f6742d576facd435b72e1ab66d6c492d97fed53543df2733fe1e71d,6,1,neutral,1,2,1,3,2,48000,222622,1,PCM_16,ok,
song,Actor_06/03-02-01-01-02-02-06.wav,468934,0aec34366094106cedaf5f4f20130480c40ffde3ea8fbe9c00d5d5022ac1baf9,6,1,neutral,1,2,2,3,2,48000,217818,1,PCM_16,ok,
song,Actor_06/03-02-02-01-01-01-06.wav,529796,46e44e9b526a4664b4a5d72132e0781a29317eabe18d1eabd00dd8f99d5805ed,6,2,calm,1,1,1,3,2,48000,248248,1,PCM_16,ok,
song,Actor_06/03-02-02-01-01-02-06.wav,552218,3d9e68c2ca96e9cc4dbc642f839adc9a5dcbed186acb678a6cf4052f74cbdeb0,6,2,calm,1,1,2,3,2,48000,259459,1,PCM_16,ok,
song,Actor_06/03-02-02-01-02-01-06.wav,549624,1b2f3bb4228761c2dc66ee6fb7352ba7dcbe965e6f4df43229c608d12532b71c,6,2,calm,1,2,1,3,2,48000,257858,1,PCM_16,ok,
song,Actor_06/03-02-02-01-02-02-06.wav,546420,a593ba88e709b96a0e46f6abf8e24acc3d6beb0121f9c4fdd39432e68b68ab90,6,2,calm,1,2,2,3,2,48000,256256,1,PCM_16,ok,
song,Actor_06/03-02-02-02-01-01-06.wav,571360,4a343006b8ffe4f083cfd17aefc0152a9e16f3504487f918c8cc2eb99cd4f771,6,2,calm,2,1,1,3,2,48000,269068,1,PCM_16,ok,
song,Actor_06/03-02-02-02-01-02-06.wav,644422,ad5b9e4a238443f5cbfef37f433f4eee5da8672d185edfb8edb109a4d43e40ef,6,2,calm,2,1,2,3,2,48000,304304,1,PCM_16,ok,
song,Actor_06/03-02-02-02-02-01-06.wav,550990,4201017ae398e3969345f863b82c107a18bc4721709377a800132b7376696c37,6,2,calm,2,2,1,3,2,48000,259460,1,PCM_16,ok,
song,Actor_06/03-02-02-02-02-02-06.wav,567004,7ce8b3078b38df9ced4f63a85b13b82dbe90f84b11f622ff778861e60b4dc19d,6,2,calm,2,2,2,3,2,48000,267467,1,PCM_16,ok,
song,Actor_06/03-02-03-01-01-01-06.wav,496534,ed530fb0853362fca855d06799406f04c3455face323385b2f58c4ca7be17e7d,6,3,happy,1,1,1,3,2,48000,232232,1,PCM_16,ok,
song,Actor_06/03-02-03-01-01-02-06.wav,474112,5f605c42187b7b61936b2f202b927be49d11426ed612b221009da8645a3e2717,6,3,happy,1,1,2,3,2,48000,221021,1,PCM_16,ok,
song,Actor_06/03-02-03-01-02-01-06.wav,461298,2a7f06129ec417b0bb1d4040987b3ba36a46b86f755339ece2e3737548997df1,6,3,happy,1,2,1,3,2,48000,214614,1,PCM_16,ok,
song,Actor_06/03-02-03-01-02-02-06.wav,467706,f5c60209de94d9ad1077d28262f35c6c9a151d66c0566fb9923c909020f5aba6,6,3,happy,1,2,2,3,2,48000,217818,1,PCM_16,ok,
song,Actor_06/03-02-03-02-01-01-06.wav,464502,d87808e1a05e6db93792522bc936e71bd8a0c9d13faf7aa50e5c0dc15d47edb7,6,3,happy,2,1,1,3,2,48000,216216,1,PCM_16,ok,
song,Actor_06/03-02-03-02-01-02-06.wav,477316,25e5b189af1c238ed3ae0152b3cf286d97166362af80271a08c98a21beed3742,6,3,happy,2,1,2,3,2,48000,222623,1,PCM_16,ok,
song,Actor_06/03-02-03-02-02-01-06.wav,429268,06a373b59c9aaf31c469091e1ba1f6634352e05048a8e27e0e336ee4e95c84a6,6,3,happy,2,2,1,3,2,48000,198598,1,PCM_16,ok,
song,Actor_06/03-02-03-02-02-02-06.wav,422862,94eade023b18ddb8c77ac3054061edec79078ea0db89ef3a72d7536a1c35f79b,6,3,happy,2,2,2,3,2,48000,195395,1,PCM_16,ok,
song,Actor_06/03-02-04-01-01-01-06.wav,526590,c31371751a24ee9bd5d3a1ecd8938a86d24fabb501d3905c0a7d4d885c443f47,6,4,sad,1,1,1,3,2,48000,246646,1,PCM_16,ok,
song,Actor_06/03-02-04-01-01-02-06.wav,516910,f1cfcf9a473a5fbfa1d50a64b7148e7f2f4ca287df4548b04756b909e0c56bef,6,4,sad,1,1,2,3,2,48000,241842,1,PCM_16,ok,
song,Actor_06/03-02-04-01-02-01-06.wav,520190,375c5bc14905768b7c4487b93834d3d77b1f643f3f5062270eef057f03f6b4cd,6,4,sad,1,2,1,3,2,48000,243444,1,PCM_16,ok,
song,Actor_06/03-02-04-01-02-02-06.wav,526594,a6b1b03ed8294b9d9ff1a11ad88aa099acf013c25b2764ab096b80ae3248e455,6,4,sad,1,2,2,3,2,48000,246646,1,PCM_16,ok,
song,Actor_06/03-02-04-02-01-01-06.wav,468938,3981d3f9bd7e215b957150271eda2c06f9364935b73203a3d68a434abb05f64b,6,4,sad,2,1,1,3,2,48000,217818,1,PCM_16,ok,
song,Actor_06/03-02-04-02-01-02-06.wav,449718,0964e48a5271c4c42dab8668f09675b160a2ecd63db64d6c8d78532f3fce9b42,6,4,sad,2,1,2,3,2,48000,208208,1,PCM_16,ok,
song,Actor_06/03-02-04-02-02-01-06.wav,446514,8ba9db243ad36d7d5a1c705568cbbf7157bf04698536e0c375365ee5e160adcc,6,4,sad,2,2,1,3,2,48000,206606,1,PCM_16,ok,
song,Actor_06/03-02-04-02-02-02-06.wav,459328,f5130bacc819469cdc48ed286876a13ede3ced5ee576ecf8c49ea5bb2e6869f4,6,4,sad,2,2,2,3,2,48000,213013,1,PCM_16,ok,
song,Actor_06/03-02-05-01-01-01-06.wav,430498,b164ada96898e389949abaaa25e8e1ab6b0ecc1e95cc5d3b5b132eeb3c0303ad,6,5,angry,1,1,1,3,2,48000,198598,1,PCM_16,ok,
song,Actor_06/03-02-05-01-01-02-06.wav,433702,95b274501b2141b39daafd2d079ec4d1a7d9cdf1c214678d73ce926933a90214,6,5,angry,1,1,2,3,2,48000,200200,1,PCM_16,ok,
song,Actor_06/03-02-05-01-02-01-06.wav,456124,f5dbac282b1c715484b38032e45c4f65d353f96195352f2ca137ad26d95c9ef1,6,5,angry,1,2,1,3,2,48000,211411,1,PCM_16,ok,
song,Actor_06/03-02-05-01-02-02-06.wav,462532,c014db9ef45504ece399e272dd1c688335a25bb3e1bd1d36c91161c42411b4e1,6,5,angry,1,2,2,3,2,48000,214615,1,PCM_16,ok,
song,Actor_06/03-02-05-02-01-01-06.wav,465734,f05f9ed749099c58b5fec26b97571b20f4650e537ef540eea7b764c3e186128c,6,5,angry,2,1,1,3,2,48000,216216,1,PCM_16,ok,
song,Actor_06/03-02-05-02-01-02-06.wav,465734,dbf660313ddb472e5111edb53a4c9f6283b13a28702c09706668dadafa50d67c,6,5,angry,2,1,2,3,2,48000,216216,1,PCM_16,ok,
song,Actor_06/03-02-05-02-02-01-06.wav,462530,ef9fe1508a1fb5604d242bffae0a05c6be24b9d4bc18e5cf2344f25d789eaffd,6,5,angry,2,2,1,3,2,48000,214614,1,PCM_16,ok,
song,Actor_06/03-02-05-02-02-02-06.wav,465734,5b606006a080fe8002484968a235ca1e29fb8ab27dd7e457ec953d86841a10f6,6,5,angry,2,2,2,3,2,48000,216216,1,PCM_16,ok,
song,Actor_06/03-02-06-01-01-01-06.wav,478546,4c4d1f8eaae5b83bab030d4f645b7fa339f8712232d83483c00a0f3c9c205f45,6,6,fearful,1,1,1,3,2,48000,222622,1,PCM_16,ok,
song,Actor_06/03-02-06-01-01-02-06.wav,481750,a5d2ddc25423845adb48b91d1fbe8a917ab17b0477c77f0c84a011b1d68ef174,6,6,fearful,1,1,2,3,2,48000,224224,1,PCM_16,ok,
song,Actor_06/03-02-06-01-02-01-06.wav,459322,9a57fb1260491bf6d8dd10c6b137f256a24148f9e686412df2e07f9efb398119,6,6,fearful,1,2,1,3,2,48000,213013,1,PCM_16,ok,
song,Actor_06/03-02-06-01-02-02-06.wav,465734,57bd78ef799865bf4c216b7a78f320dca7c322810591b02a66e68e18198958e7,6,6,fearful,1,2,2,3,2,48000,216216,1,PCM_16,ok,
