sample_index,corpus,relative_path,file_size_bytes,sha256,label_name,label_index,speaker_id,wav_samplerate,wav_frames,wav_channels,wav_subtype,parse_status,read_status,error
132,ravdess,Actor_03/03-01-03-01-01-01-03.wav,411628,bf7281f0cfb95f98be2ce95a9c7ab6e66997965b9084f41e839776b1c401d12a,happy,2,03,48000,180980,1,PCM_16,ok,ok,
133,ravdess,Actor_03/03-01-03-01-01-02-03.wav,395612,3673c73ead5925f0b41b77f76118402be8e8d4988879f6ecd18abc44cc19fa54,happy,2,03,48000,172972,1,PCM_16,ok,ok,
134,ravdess,Actor_03/03-01-03-01-02-01-03.wav,386006,9ae11f747e207563a49434c8fe52c96cbe4003542de9ebb535dbcc615069607c,happy,2,03,48000,168168,1,PCM_16,ok,ok,
135,ravdess,Actor_03/03-01-03-01-02-02-03.wav,386006,4d54f39f6f3f3c3c1b94eb213dab2f73abd92da2900f26c4d34922aab71dc6f4,happy,2,03,48000,168168,1,PCM_16,ok,ok,
136,ravdess,Actor_03/03-01-03-02-01-01-03.wav,462882,ccb0b650d178b4ce33dd0b5d28e16db2a30f5fb5680d4196454a59bc45d05b40,happy,2,03,48000,206607,1,PCM_16,ok,ok,
137,ravdess,Actor_03/03-01-03-02-01-02-03.wav,472490,a5c5bbdb7048f9f3efaa7a463d4fcea1be2bb1527c52f6150206db38491998b3,happy,2,03,48000,211411,1,PCM_16,ok,ok,
138,ravdess,Actor_03/03-01-03-02-02-01-03.wav,446864,ebfaf47aa2fd98a81ee42d1a5313acbc8d88a5dd11437f4cf3a421ab9849ea4f,happy,2,03,48000,198598,1,PCM_16,ok,ok,
139,ravdess,Actor_03/03-01-03-02-02-02-03.wav,418036,134ef20f808ca3cdd011dea89bddff5cfc3ebb6cfd446e080f4399b654b9b0fb,happy,2,03,48000,184184,1,PCM_16,ok,ok,
140,ravdess,Actor_03/03-01-04-01-01-01-03.wav,395608,36c9db23dc891df8a4eae9ecb9d9553a284e6e9b1c05db26ec4c56ad5a2096c8,sad,3,03,48000,172973,1,PCM_16,ok,ok,
141,ravdess,Actor_03/03-01-04-01-01-02-03.wav,392404,920a39b9b5e7cc5be20a80120dbc5971dca76d3d1b40ef2227b3be2ad844e8c0,sad,3,03,48000,171371,1,PCM_16,ok,ok,
142,ravdess,Actor_03/03-01-04-01-02-01-03.wav,392404,7c7b5bf72e22adf24c7ecc6b7047033a1218fc4bd58b94ef63aaa46c0d3fa804,sad,3,03,48000,171371,1,PCM_16,ok,ok,
143,ravdess,Actor_03/03-01-04-01-02-02-03.wav,389202,c7ab261efdae4c0bdf8a2aec93c6eecd9766470cb8b7ebe11e8994fb9e56f69d,sad,3,03,48000,169770,1,PCM_16,ok,ok,
144,ravdess,Actor_03/03-01-04-02-01-01-03.wav,411624,bdf16fd457fed2f6e5de374c7dac4fbd25cfd831b09edc38846f9c90d58c35c1,sad,3,03,48000,180981,1,PCM_16,ok,ok,
145,ravdess,Actor_03/03-01-04-02-01-02-03.wav,418022,1401afd3a74fb724d90f649421e1e8e0982d62e17b478181acf7ca8a189a8e57,sad,3,03,48000,184184,1,PCM_16,ok,ok,
146,ravdess,Actor_03/03-01-04-02-02-01-03.wav,382794,6cffd7fcf7bfba2321097741c554c970dff18e6737a4f66ce4200cd8c2308f19,sad,3,03,48000,166566,1,PCM_16,ok,ok,
147,ravdess,Actor_03/03-01-04-02-02-02-03.wav,405216,dda87d9cd5aed95683de7586a32e04091e94df3a1e070fe30f9e5df6038e2764,sad,3,03,48000,177777,1,PCM_16,ok,ok,
148,ravdess,Actor_03/03-01-05-01-01-01-03.wav,434044,1016e7e730d0ce722881b0a306c3c88141155404ad6b0b308d9df22b161463e9,angry,4,03,48000,192192,1,PCM_16,ok,ok,
149,ravdess,Actor_03/03-01-05-01-01-02-03.wav,440442,3c2579dbc464c176b4f87c63d3a3761091fab9ab208adc563da623c81e366d64,angry,4,03,48000,195395,1,PCM_16,ok,ok,
150,ravdess,Actor_03/03-01-05-01-02-01-03.wav,414826,ee2e119031cdc3a2e8a50d727a70163fc3355d6452d1aaceedc1190704e4049f,angry,4,03,48000,182583,1,PCM_16,ok,ok,
151,ravdess,Actor_03/03-01-05-01-02-02-03.wav,418028,28efdb2dc7c92a8d6f91e0a624de44580f1c9cdb1f85063367d630d7f359308e,angry,4,03,48000,184184,1,PCM_16,ok,ok,
152,ravdess,Actor_03/03-01-05-02-01-01-03.wav,472488,03ea4d9345729ee654b9a18742d2285daec33534bbb0f041c52b69d417ff08df,angry,4,03,48000,211411,1,PCM_16,ok,ok,
153,ravdess,Actor_03/03-01-05-02-01-02-03.wav,472490,bccaf1033d4a5ea2f4cbb6943b2980ea899c25e94242323b12db8dd208055e2a,angry,4,03,48000,211412,1,PCM_16,ok,ok,
154,ravdess,Actor_03/03-01-05-02-02-01-03.wav,456466,a81a25e36cd59ddf318b1d566b53ed20da9a411753c98208b40dcf63feb10b24,angry,4,03,48000,203403,1,PCM_16,ok,ok,
155,ravdess,Actor_03/03-01-05-02-02-02-03.wav,482098,1c89be19b6ad92bd4fdd1e8b9affcef2e433861ca64cf2bce49645c7262f8c9b,angry,4,03,48000,216216,1,PCM_16,ok,ok,
156,ravdess,Actor_03/03-01-06-01-01-01-03.wav,408426,16db41b1529a8d1ce27ee836830cf2368bb41bd5b3890caad24f60dc57183187,fearful,5,03,48000,179380,1,PCM_16,ok,ok,
157,ravdess,Actor_03/03-01-06-01-01-02-03.wav,418038,e7d016d3fa302eab4568a6fbdb63df089a60c2111ada1f0f5ec6e131a157cb70,fearful,5,03,48000,184184,1,PCM_16,ok,ok,
158,ravdess,Actor_03/03-01-06-01-02-01-03.wav,386002,c6f9d405ed78c02aac8e9d234ccc5e149312bbea422aeef125adaf742319f674,fearful,5,03,48000,168168,1,PCM_16,ok,ok,
159,ravdess,Actor_03/03-01-06-01-02-02-03.wav,357174,3fbca904b039ea5395f97c24ffee2ab8e17093f47e7f98a9d5889c0498b80727,fearful,5,03,48000,153754,1,PCM_16,ok,ok,
160,ravdess,Actor_03/03-01-06-02-01-01-03.wav,366788,7c584f5dd7950b3dba8b45e2aba4e892580c9a0ef6ac244e78a4cb0d31796785,fearful,5,03,48000,158559,1,PCM_16,ok,ok,
161,ravdess,Actor_03/03-01-06-02-01-02-03.wav,424444,e51a058369d6ac86f906967cad5173baed41727f69c471c75eab092c75f6de69,fearful,5,03,48000,187387,1,PCM_16,ok,ok,
162,ravdess,Actor_03/03-01-06-02-02-01-03.wav,366788,b40925f514a25216215e66ab96383111e4b80e2dd6afe45876ff5557a18f8996,fearful,5,03,48000,158559,1,PCM_16,ok,ok,
163,ravdess,Actor_03/03-01-06-02-02-02-03.wav,379600,cca9ba7ef94415a367b2b16ad80884fd5277def8e028c9fe5d3058c20533753d,fearful,5,03,48000,164965,1,PCM_16,ok,ok,
164,ravdess,Actor_03/03-01-07-01-01-01-03.wav,437258,f8d440c549b1e02809d15a549877cf4afedb5c575c5ea53c7d49b8a72a919186,disgust,6,03,48000,193794,1,PCM_16,ok,ok,
165,ravdess,Actor_03/03-01-07-01-01-02-03.wav,430852,e559f6274a065adb041a39cf7b4a48fdc7a4427947a680a9653b51517c8b281f,disgust,6,03,48000,190591,1,PCM_16,ok,ok,
166,ravdess,Actor_03/03-01-07-01-02-01-03.wav,395616,1a30e12451e522b18b0b69472db4cc45a83b987037b79263483b38988083db1b,disgust,6,03,48000,172973,1,PCM_16,ok,ok,
167,ravdess,Actor_03/03-01-07-01-02-02-03.wav,411632,178b5473fd7e54cf9687bbc6c574e2c9ef05a6955bc44ce30caa86926b21b438,disgust,6,03,48000,180981,1,PCM_16,ok,ok,
168,ravdess,Actor_03/03-01-07-02-01-01-03.wav,443664,a2cc154fad57b61dbe8d07c28b2d363ddb6b932842343e71b8cfad0513cc36b7,disgust,6,03,48000,196997,1,PCM_16,ok,ok,
169,ravdess,Actor_03/03-01-07-02-01-02-03.wav,443664,55034a0e4cceb4ffecceac0daf53bae04ca4949fe347b21f21a01db8f9d7b2ff,disgust,6,03,48000,196997,1,PCM_16,ok,ok,
170,ravdess,Actor_03/03-01-07-02-02-01-03.wav,418038,fe884d2c0a850f27caa8b7ee59513f738bf90a5de1b289e563b452fe596a796b,disgust,6,03,48000,184184,1,PCM_16,ok,ok,
171,ravdess,Actor_03/03-01-07-02-02-02-03.wav,427648,c1492787162e4ba3fb14afcd9b89cb3506887ab528ee98a52476417d81f331be,disgust,6,03,48000,188989,1,PCM_16,ok,ok,
172,ravdess,Actor_03/03-01-08-01-01-01-03.wav,360378,641676edc25de3c9a257286743a851720295fcf012c673c48512de0fb79aa320,surprised,7,03,48000,155355,1,PCM_16,ok,ok,
173,ravdess,Actor_03/03-01-08-01-01-02-03.wav,373194,e9d77fb83d946ae37098a5e45e69048fd5a405725fadbcd4cf0450708d8ac8d3,surprised,7,03,48000,161762,1,PCM_16,ok,ok,
174,ravdess,Actor_03/03-01-08-01-02-01-03.wav,357176,be5d67e4e056c2d2b8346120a0041369b3ebb35208038fada98df9a15df84e43,surprised,7,03,48000,153754,1,PCM_16,ok,ok,
175,ravdess,Actor_03/03-01-08-01-02-02-03.wav,392410,5c0217ffab33c8d811bcbd5d1dae9c0d90dd44c97a191b7437d3f114e3de6fc5,surprised,7,03,48000,171371,1,PCM_16,ok,ok,
176,ravdess,Actor_03/03-01-08-02-01-01-03.wav,363584,973e2dcb420f68ad21a98e3f9a809400709229f99b6f96c5ddbd424efaf602c8,surprised,7,03,48000,156957,1,PCM_16,ok,ok,
177,ravdess,Actor_03/03-01-08-02-01-02-03.wav,395616,14cd6e8aac3856b8d02b605b9d2cec83b9e2bd623db4ea1dcb605a7c565ad12f,surprised,7,03,48000,172973,1,PCM_16,ok,ok,
178,ravdess,Actor_03/03-01-08-02-02-01-03.wav,386006,af4e286922da452ebb8c3c85fc86d475996e9ecbabc4e7f03c58dff8de7dab56,surprised,7,03,48000,168168,1,PCM_16,ok,ok,
179,ravdess,Actor_03/03-01-08-02-02-02-03.wav,360380,432e32b8ef5cd66e98e094b31573b71dd7a4c2ceae5d956279980e12f7725089,surprised,7,03,48000,155355,1,PCM_16,ok,ok,
180,ravdess,Actor_04/03-01-01-01-01-01-04.wav,374522,30ed5827386c30840f93ec49e4cf5689597a6d48412d79c94a171e71495ccee2,neutral,0,04,48000,158558,1,PCM_16,ok,ok,
181,ravdess,Actor_04/03-01-01-01-01-02-04.wav,380930,f569b18781007ea2cecfaf23a1beeaaf7059212465faa0a452fd750cc1857b90,neutral,0,04,48000,161762,1,PCM_16,ok,ok,
182,ravdess,Actor_04/03-01-01-01-02-01-04.wav,371330,7a49df186c48e1bf40bec92085831cb7dc7e3d0edfcf2d08b23a67a15a2d8ccf,neutral,0,04,48000,156957,1,PCM_16,ok,ok,
183,ravdess,Actor_04/03-01-01-01-02-02-04.wav,368126,e38e3a3f25a13fd6d0f59ac7427d8ba03cdecb7c5009e059d308a57935c27daf,neutral,0,04,48000,155355,1,PCM_16,ok,ok,
184,ravdess,Actor_04/03-01-02-01-01-01-04.wav,422580,633f5ef8dee54527239424d77d0e13e9f88e988653566cef9267b5bf09d34110,calm,1,04,48000,182582,1,PCM_16,ok,ok,
185,ravdess,Actor_04/03-01-02-01-01-02-04.wav,416178,c335e6cfdbbdfbce8a81750b50993e9a269f59b82f6d54ec4ff4df10f25e4c35,calm,1,04,48000,179379,1,PCM_16,ok,ok,
186,ravdess,Actor_04/03-01-02-01-02-01-04.wav,406570,84a090066a441894077d2a091f969833522ef78935eaa111411fb5abc851223b,calm,1,04,48000,174575,1,PCM_16,ok,ok,
187,ravdess,Actor_04/03-01-02-01-02-02-04.wav,400164,c92c38f19bdde7b40b3c6dfaa4d40822c816c13c5f9355b515ce62245404de41,calm,1,04,48000,171372,1,PCM_16,ok,ok,
188,ravdess,Actor_04/03-01-02-02-01-01-04.wav,438600,c4c1a5c61665c5b02073b4cd0ad34088ea123c7416c564da13217fdfe351abf5,calm,1,04,48000,190590,1,PCM_16,ok,ok,
189,ravdess,Actor_04/03-01-02-02-01-02-04.wav,421442,579c49ccf6b64570c49abbcd17611b7f8b4e89c7a10cd7409acdc46b55cae3d4,calm,1,04,48000,182583,1,PCM_16,ok,ok,
190,ravdess,Actor_04/03-01-02-02-02-01-04.wav,422584,810506ed6f7eb06f488cf67cbc43813edf4e42c0e76c465ea93f50428e1fdc7f,calm,1,04,48000,182582,1,PCM_16,ok,ok,
191,ravdess,Actor_04/03-01-02-02-02-02-04.wav,445008,ce79b25c9dd670d333632c69789f4df1863e6e972da02b26368f2a3439584a2b,calm,1,04,48000,193794,1,PCM_16,ok,ok,
192,ravdess,Actor_04/03-01-03-01-01-01-04.wav,393756,3080245221302d843d80576ba27b63117aacb78569eef6151dee485293ce75c5,happy,2,04,48000,168168,1,PCM_16,ok,ok,
193,ravdess,Actor_04/03-01-03-01-01-02-04.wav,396958,1ee011f02e8b7adf153c79e24e2b7b729ae4f85c6cf34f4fc502800b8083e5fe,happy,2,04,48000,169769,1,PCM_16,ok,ok,
194,ravdess,Actor_04/03-01-03-01-02-01-04.wav,393756,4de2dd416eec22448fe1c4df8037fd12d709dbaec9467d551ac253b0308f4309,happy,2,04,48000,168168,1,PCM_16,ok,ok,
195,ravdess,Actor_04/03-01-03-01-02-02-04.wav,387350,dc04d8d802142c26087d4d3391a5e49211be49d638ae6da80d3155176fdc5b9f,happy,2,04,48000,164965,1,PCM_16,ok,ok,
196,ravdess,Actor_04/03-01-03-02-01-01-04.wav,428992,c7fbcb4405381013e2fb4b761f570db69392452f895f98b33f5b3eb57a6ab03f,happy,2,04,48000,185786,1,PCM_16,ok,ok,
197,ravdess,Actor_04/03-01-03-02-01-02-04.wav,400160,006d043e0f45d7dcc8b79874053e01ce856960a80ad2354fe6bff5481b5dfd57,happy,2,04,48000,171371,1,PCM_16,ok,ok,
198,ravdess,Actor_04/03-01-03-02-02-01-04.wav,403366,07d243297c0e3cd9f1f2c05505af9e49c8301a8b96b0c6455785d1567c034e9b,happy,2,04,48000,172973,1,PCM_16,ok,ok,
199,ravdess,Actor_04/03-01-03-02-02-02-04.wav,419258,fe90dc6b792f8e507eb235076dda166ca38a01849d0baa16c67203fd00b9dda5,happy,2,04,48000,180980,1,PCM_16,ok,ok,
200,ravdess,Actor_04/03-01-04-01-01-01-04.wav,380950,8b6e0f419a113c05de859e17fcfb1af607991e99479d340ce38f4a713888b1c9,sad,3,04,48000,161762,1,PCM_16,ok,ok,
201,ravdess,Actor_04/03-01-04-01-01-02-04.wav,384152,b9fa9f7cd4d3818c4ea88a657a0bcf6608e555f204caf59c560de07ea14faeb9,sad,3,04,48000,163363,1,PCM_16,ok,ok,
202,ravdess,Actor_04/03-01-04-01-02-01-04.wav,387356,9c3986476124f7de51fc9ea23c76efca2ff21da8c6babf6a6d825ca94e2e7bd4,sad,3,04,48000,164965,1,PCM_16,ok,ok,
203,ravdess,Actor_04/03-01-04-01-02-02-04.wav,390558,80ea6b389658797b1b1f5667a8017280a6f47beb800847894f073ba820d080c9,sad,3,04,48000,166566,1,PCM_16,ok,ok,
204,ravdess,Actor_04/03-01-04-02-01-01-04.wav,409778,8346608176061cdcced8950fda2399df15c3b024eb87540041f55999c4995f61,sad,3,04,48000,176176,1,PCM_16,ok,ok,
205,ravdess,Actor_04/03-01-04-02-01-02-04.wav,419394,74cb64f7605e97b73c3ead94ed868450c36b5f576b380a73aad15ec273b35066,sad,3,04,48000,180981,1,PCM_16,ok,ok,
206,ravdess,Actor_04/03-01-04-02-02-01-04.wav,419394,3f9354e0711e17be4e96033cbc3759188a8b66daaffbb305bf99f2fb7069e321,sad,3,04,48000,180981,1,PCM_16,ok,ok,
207,ravdess,Actor_04/03-01-04-02-02-02-04.wav,419384,4ede51497bc93cc6c06600880a2aff053d13c2065df684c2b1ca9e4f8a34341c,sad,3,04,48000,180981,1,PCM_16,ok,ok,
208,ravdess,Actor_04/03-01-05-01-01-01-04.wav,412988,02c20d8c0bc3a3b21e3fcbbd91105eba1fb54c3951e3dcbac984a6153b4ae23c,angry,4,04,48000,177778,1,PCM_16,ok,ok,
209,ravdess,Actor_04/03-01-05-01-01-02-04.wav,403378,1cff7512fa4077c81c5f78b71191272f986a815e5064693a1bf84eeeab57202a,angry,4,04,48000,172973,1,PCM_16,ok,ok,
210,ravdess,Actor_04/03-01-05-01-02-01-04.wav,390564,9f268b530406c0d1c323b4d616005e6c8ebeaa79e5c85986531f0d0f9c1dbd39,angry,4,04,48000,166566,1,PCM_16,ok,ok,
211,ravdess,Actor_04/03-01-05-01-02-02-04.wav,416186,d8e2c978824e301affccc110eced1bbe4cfcf9981cb9dffb2632935aee4542bf,angry,4,04,48000,179379,1,PCM_16,ok,ok,
212,ravdess,Actor_04/03-01-05-02-01-01-04.wav,419394,126f749914b9e498039b8daf1c3a1ef28fa0bef8934af12535101da5ec5a6d39,angry,4,04,48000,180981,1,PCM_16,ok,ok,
213,ravdess,Actor_04/03-01-05-02-01-02-04.wav,429002,dc54dbf469fd5cd398b77ace99660e9a7baab5ebf681f1f15557f8cb684be4ba,angry,4,04,48000,185785,1,PCM_16,ok,ok,
214,ravdess,Actor_04/03-01-05-02-02-01-04.wav,412982,203b4ff2f70a29a369788becbe32d56422471294eba25b837b15dd3ca8056350,angry,4,04,48000,177777,1,PCM_16,ok,ok,
215,ravdess,Actor_04/03-01-05-02-02-02-04.wav,425800,025d1d104950b25ffb404d79fd47b336cf2162f857f1426233437b712decaf59,angry,4,04,48000,184184,1,PCM_16,ok,ok,
216,ravdess,Actor_04/03-01-06-01-01-01-04.wav,377282,5b066be164068e0d991434bfeff3707462bcbbfae398841b779f51af7474dac8,fearful,5,04,48000,158558,1,PCM_16,ok,ok,
217,ravdess,Actor_04/03-01-06-01-01-02-04.wav,368136,4800a254e2dbbf186c828cae4d7f45d6c3c8ab04e215b9ccf8886dc65a687e52,fearful,5,04,48000,155356,1,PCM_16,ok,ok,
218,ravdess,Actor_04/03-01-06-01-02-01-04.wav,390564,53a3e0211d7dc778a99bc4807e81b0096d1aa310c0f8590335afdac60d692dd8,fearful,5,04,48000,166566,1,PCM_16,ok,ok,
219,ravdess,Actor_04/03-01-06-01-02-02-04.wav,390564,cdcb84b341159305516a97556c763247ef01c5776d325a9c50ddb68a140b01b7,fearful,5,04,48000,166566,1,PCM_16,ok,ok,
220,ravdess,Actor_04/03-01-06-02-01-01-04.wav,435406,188bac8b6216438d281c0bb5414581aeaa04a852a326e0b686a7a279b7df27b1,fearful,5,04,48000,188989,1,PCM_16,ok,ok,
221,ravdess,Actor_04/03-01-06-02-01-02-04.wav,384154,c8776f39e1295a3525ad9b24cd9393004347a7338f533aec1cf4d0984ae3bb78,fearful,5,04,48000,163363,1,PCM_16,ok,ok,
222,ravdess,Actor_04/03-01-06-02-02-01-04.wav,403374,50f8c50792fb0b5df5c2d801d15889eb89e7087b50e24a3c219cc35d976181c5,fearful,5,04,48000,172973,1,PCM_16,ok,ok,
223,ravdess,Actor_04/03-01-06-02-02-02-04.wav,400170,3ff82cf213cd612a9e6aa8e06688304afda4cc3939740af7f9b325d7db488cd6,fearful,5,04,48000,171371,1,PCM_16,ok,ok,
224,ravdess,Actor_04/03-01-07-01-01-01-04.wav,432204,5e5e415a2525ad2a7cd04841de336e96dbb5b5d41cce00921da384d7c12f41f1,disgust,6,04,48000,187388,1,PCM_16,ok,ok,
225,ravdess,Actor_04/03-01-07-01-01-02-04.wav,432200,d728d4fc34e67019912b82528050bef3705f41a1d9f6bbd276ca135882cbf8e9,disgust,6,04,48000,187387,1,PCM_16,ok,ok,
226,ravdess,Actor_04/03-01-07-01-02-01-04.wav,419388,97cfd3d4049dfa107e24a84192ece5895015dcbd45d882707f956d4253d0fe30,disgust,6,04,48000,180981,1,PCM_16,ok,ok,
227,ravdess,Actor_04/03-01-07-01-02-02-04.wav,422592,6fdfd261d4b383864ffb55f2beea74193a186a2392e2b3433695d724f3f4137d,disgust,6,04,48000,182583,1,PCM_16,ok,ok,
228,ravdess,Actor_04/03-01-07-02-01-01-04.wav,441810,d3a8ad4c7b40ebea38cc546eb668011fccc3e4832bc45a1068610ce6dee12ef7,disgust,6,04,48000,192192,1,PCM_16,ok,ok,
229,ravdess,Actor_04/03-01-07-02-01-02-04.wav,443882,9789d27dba6b1ecd771f505dca15be8816d44c987c5ef98720a76e46b45f65ec,disgust,6,04,48000,193794,1,PCM_16,ok,ok,
230,ravdess,Actor_04/03-01-07-02-02-01-04.wav,429002,6d0a02bbe36870e5efcdc48cdc5ff8f4aa7e35ce8a08bc7a5e5b7b5eb056e02b,disgust,6,04,48000,185786,1,PCM_16,ok,ok,
231,ravdess,Actor_04/03-01-07-02-02-02-04.wav,435408,02017ba1fd1c51d666cacad8e787815c065094a1b9477dccf19fb3f7682ae404,disgust,6,04,48000,188989,1,PCM_16,ok,ok,
232,ravdess,Actor_04/03-01-08-01-01-01-04.wav,368124,3dfebc80da2fdbbca6e569f77ae930a835bfda279a8439130479a5aa516b7bc3,surprised,7,04,48000,155356,1,PCM_16,ok,ok,
233,ravdess,Actor_04/03-01-08-01-01-02-04.wav,377736,a7ef5f055a90a4fdb7aaf540b2aa71528724a9e7859f2b0db1fdc971c0b1b4a8,surprised,7,04,48000,160160,1,PCM_16,ok,ok,
234,ravdess,Actor_04/03-01-08-01-02-01-04.wav,406564,d027e70f227ec6f37384026ea639b864f7596cc85c071932bac8ead3a91dd3c2,surprised,7,04,48000,174574,1,PCM_16,ok,ok,
235,ravdess,Actor_04/03-01-08-01-02-02-04.wav,387342,0fe01918f93053b56ee47d9359ae80484e61033bf393960f69b91ddf07a20aca,surprised,7,04,48000,164964,1,PCM_16,ok,ok,
236,ravdess,Actor_04/03-01-08-02-01-01-04.wav,409778,ca7be944c4f1987c13efbb94ac5025a4d6e93531346c72273a4150ad7c65ca64,surprised,7,04,48000,176176,1,PCM_16,ok,ok,
237,ravdess,Actor_04/03-01-08-02-01-02-04.wav,400168,2a0a560efd8498b59d68f54bb8794b937e2669f75e4cfe712d32f05dec303d01,surprised,7,04,48000,171371,1,PCM_16,ok,ok,
238,ravdess,Actor_04/03-01-08-02-02-01-04.wav,390546,6f24ff38726860419250a624550b182c3f17bc82706a240e2b5432d28d524b43,surprised,7,04,48000,166566,1,PCM_16,ok,ok,
239,ravdess,Actor_04/03-01-08-02-02-02-04.wav,396964,0716649f953d80f43d471b41afcbd1f453d657be9afed88fd47954dbc06a139b,surprised,7,04,48000,169769,1,PCM_16,ok,ok,
240,ravdess,Actor_05/03-01-01-01-01-01-05.wav,395284,d6ae1eaf5f0638d0fbbb6ea9ba040e089e741c13caca902d91059541c24c093a,neutral,0,05,48000,172973,1,PCM_16,ok,ok,
241,ravdess,Actor_05/03-01-01-01-01-02-05.wav,398494,53282cac7cb92c7008f5757ca382d4dc0fccc43f0b88ffb35ee39f30565d1405,neutral,0,05,48000,174575,1,PCM_16,ok,ok,
242,ravdess,Actor_05/03-01-01-01-02-01-05.wav,347058,023c14008c4810c5114b8690c3d0adeb46d97cd1cca88420a56752a5ec28fb99,neutral,0,05,48000,148948,1,PCM_16,ok,ok,
243,ravdess,Actor_05/03-01-01-01-02-02-05.wav,395284,36dc86e0d95fd0fe1b9655b62ad793ef4e7b1a6b97bde8512db8f0e03b5ce5dd,neutral,0,05,48000,172973,1,PCM_16,ok,ok,
244,ravdess,Actor_05/03-01-02-01-01-01-05.wav,436996,e402cf7ae0915e3d9026c9ad97450725e67da1c857f9d793091938304861caeb,calm,1,05,48000,193793,1,PCM_16,ok,ok,
245,ravdess,Actor_05/03-01-02-01-01-02-05.wav,443404,45431c557af5d32d6d84dda28748938b7db311f91634a76a0f552081a493a1f0,calm,1,05,48000,196997,1,PCM_16,ok,ok,
246,ravdess,Actor_05/03-01-02-01-02-01-05.wav,446608,a39b07130628bc886c98eeaec3486bb434d147cbf690e2977d7262bd4786c645,calm,1,05,48000,198599,1,PCM_16,ok,ok,
247,ravdess,Actor_05/03-01-02-01-02-02-05.wav,863024,d9925b794f402e9db11315122a93abd30150b63d4b09f7ec6405640377b78a7a,calm,1,05,48000,203403,2,PCM_16,ok,ok,
248,ravdess,Actor_05/03-01-02-02-01-01-05.wav,504266,5ac86a34811dc81218ad3c2eddf3857a2f51b243e3e7a163317fa492a5be015d,calm,1,05,48000,227427,1,PCM_16,ok,ok,
249,ravdess,Actor_05/03-01-02-02-01-02-05.wav,481848,568da375ded7dd792ee7e0a398b6c8bae6c83cb777438c2a0811e697ccff4db3,calm,1,05,48000,216216,1,PCM_16,ok,ok,
250,ravdess,Actor_05/03-01-02-02-02-01-05.wav,508078,5a7f78bb36f0c91bf042cccf9cb7991b4689278c3e77243056c6eba351d4a09b,calm,1,05,48000,229029,1,PCM_16,ok,ok,
251,ravdess,Actor_05/03-01-02-02-02-02-05.wav,462624,ea4fb026190fee0661db094eb8f4827982e341f1d4c7fb85b51775ba1c018fe5,calm,1,05,48000,206606,1,PCM_16,ok,ok,
252,ravdess,Actor_05/03-01-03-01-01-01-05.wav,433800,c5c44870e45fcbc64656786d57c924477042883e2a92791322ae2f80918a41d3,happy,2,05,48000,192192,1,PCM_16,ok,ok,
253,ravdess,Actor_05/03-01-03-01-01-02-05.wav,360126,13ec2eb6bd5a5f79dcca4f43d5354badc161ac5bb967abfee32901e902b4f5f4,happy,2,05,48000,155355,1,PCM_16,ok,ok,
254,ravdess,Actor_05/03-01-03-01-02-01-05.wav,372938,ec42e4068f7ce963e326b878f46c695efaaa7fbe20f7eb3a1d3fbffa72bfaf4c,happy,2,05,48000,161761,1,PCM_16,ok,ok,
255,ravdess,Actor_05/03-01-03-01-02-02-05.wav,411378,beac21d0684e91a3f18085312ba5d59b0260e360292998deb32b436041e7454b,happy,2,05,48000,180981,1,PCM_16,ok,ok,
256,ravdess,Actor_05/03-01-03-02-01-01-05.wav,446614,e13169a4b2fe756e5206f51c8f9841439c5b5c74ac21a578b771905e47467f55,happy,2,05,48000,198599,1,PCM_16,ok,ok,
257,ravdess,Actor_05/03-01-03-02-01-02-05.wav,420982,bf0a14aa80f494c9dac27f55f8baa52926daef3d95171217c67a29ed156cafd0,happy,2,05,48000,185786,1,PCM_16,ok,ok,
258,ravdess,Actor_05/03-01-03-02-02-01-05.wav,395360,8059115a9ef5b90c52eba978d077bd2f00bb99abb28c639856d2ef31394e44bf,happy,2,05,48000,172972,1,PCM_16,ok,ok,
259,ravdess,Actor_05/03-01-03-02-02-02-05.wav,376142,154c315e31eba438ede423a9f23ab065ad936b6c307bd24b4cfde4475380748e,happy,2,05,48000,163363,1,PCM_16,ok,ok,
260,ravdess,Actor_05/03-01-04-01-01-01-05.wav,363266,7377f1402368664dec385427043c38a32a076d945f5df1b1c2f1f9e15e15e5a1,sad,3,05,48000,156957,1,PCM_16,ok,ok,
261,ravdess,Actor_05/03-01-04-01-01-02-05.wav,398500,a3b30ffdb171a75a4c4ae921ab880175f5004c37c30e239141fbf2c7103f0b6d,sad,3,05,48000,174574,1,PCM_16,ok,ok,
262,ravdess,Actor_05/03-01-04-01-02-01-05.wav,347250,432a43e7569a61a7b304cd413e432676dc2c0a4102ca782c918756cb609fcaa1,sad,3,05,48000,148949,1,PCM_16,ok,ok,
263,ravdess,Actor_05/03-01-04-01-02-02-05.wav,404906,3962e2dee5c32de6c3ab5cb9e4e37e254d2ea6750a646fdad0a569ea48f7825f,sad,3,05,48000,177777,1,PCM_16,ok,ok,
264,ravdess,Actor_05/03-01-04-02-01-01-05.wav,388944,2ddadb3041219f1267f22f30af08d990ee737656617df22f0d4df26c356e00b3,sad,3,05,48000,169769,1,PCM_16,ok,ok,
